Restaurant_id,Restaurant_Name,location,dish_name,Price,Review_count
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Deviled Egg & Sriracha Wrap,340,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Fried Chicken & Mozzarella Wrap,420,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Peri-Peri Chicken & Mozzarella Wrap,380,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Sophie (Feta & Olives Sandwich),195,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Estelle (Veggies & Mozza Sandwich),205,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Laura (Mozza & Basil Pesto Sandwich),195,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Olivia (Mushroom & Feta Sandwich),195,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Franck (Deviled Egg & Sriracha Sandwich),205,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Hugo (Fried Chicken & Mozza Sandwich),235,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Michel (Chicken & Mozza Sandwich),225,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Aime (Chicken & Sriracha Sandwich),225,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Victor (Lamb & Garlic Aioli Sandwich),285,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Jacques (Butter Garlic Prawns & Aioli Sandwich),285,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Jean (Bacon & Feta Sandwich),285,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Cajun Spiced Fries,200,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Fries with Cheese Dip,260,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Crispy Fried Mozzarella,295,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Hummus with Olives & Toasted Bread,290,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Onion Rings,230,500+ ratings
667962,Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Chicken Strips,180,500+ ratings
3241,Meghana Foods,Ashok Nagar,Paneer 65,320,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Golden Baby Corn,300,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Chilly Chicken (Boneless),320,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Meghana Chicken 555,325,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Lemon Chicken,320,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Chicken Lollypop,325,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Butter Chicken Curry,330,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Paneer Butter Masala,320,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Chicken Boneless Biryani,325,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Meghana Special Biryani,330,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Lollipop Biryani,325,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Prawns Biryani,415,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Aloo Dum Biryani,285,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Paneer Biryani,330,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Spl Veg Biryani,300,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Paneer 65,320,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Chilly Paneer,320,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Golden Baby Corn,300,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Chilly Gobi,270,10K+ ratings
3241,Meghana Foods,Ashok Nagar,Gobi 65,270,10K+ ratings
109787,Chianti,MG Road,"10"" Pizza Verdure",645,1K+ ratings
109787,Chianti,MG Road,"10"" Rustica Pizza",645,1K+ ratings
109787,Chianti,MG Road,"10"" Chianti Signature Pizza",765,1K+ ratings
109787,Chianti,MG Road,"10"" Barbecued Chicken Pizza",725,1K+ ratings
109787,Chianti,MG Road,"10"" Pork Lover's Pizza",795,1K+ ratings
109787,Chianti,MG Road,"10"" 4 Cheese Pizza",745,1K+ ratings
109787,Chianti,MG Road,"10"" Siciliana Pizza",625,1K+ ratings
109787,Chianti,MG Road,"10"" Classic Naples's Style Pizza",645,1K+ ratings
109787,Chianti,MG Road,Fettuccine In Roman Style Sauce,525,1K+ ratings
109787,Chianti,MG Road,Linguine In Marinara Sauce With Seafood,645,1K+ ratings
109787,Chianti,MG Road,Linguine In Tomato Sauce With Bacon,615,1K+ ratings
109787,Chianti,MG Road,Gnocchi Al Forno,535,1K+ ratings
109787,Chianti,MG Road,Pesto Tossed Spaghetti With Burrata Cheese,625,1K+ ratings
109787,Chianti,MG Road,"Ravioli Stuffed With Mozzarella, Basil And Sundried Tomatoes",535,1K+ ratings
109787,Chianti,MG Road,Linguine Tossed In Tuscan Pork Ragu,595,1K+ ratings
109787,Chianti,MG Road,Spaghetti In Neapolitan Sauce,545,1K+ ratings
109787,Chianti,MG Road,Fettuccine With Ham And Mushroom In Cream Sauce,635,1K+ ratings
109787,Chianti,MG Road,Ravioli Stuffed With Chicken And Mushroom,545,1K+ ratings
109787,Chianti,MG Road,Spaghetti Aglio Olio,565,1K+ ratings
109787,Chianti,MG Road,Fettuccine In Sicilian Sauce,495,1K+ ratings
121603,Kannur Food Point,Tavarekere,Paneer Hyderabadi,260,10K+ ratings
121603,Kannur Food Point,Tavarekere,Paneer Butter Masala,130,10K+ ratings
121603,Kannur Food Point,Tavarekere,Mushroom Masala,260,10K+ ratings
121603,Kannur Food Point,Tavarekere,Poth Kondatam,130,10K+ ratings
121603,Kannur Food Point,Tavarekere,Gobi 65,260,10K+ ratings
121603,Kannur Food Point,Tavarekere,Mushroom Manchurian,130,10K+ ratings
121603,Kannur Food Point,Tavarekere,Paneer Chilli [ 6 pcs ](Served with Slice Onion),250,10K+ ratings
121603,Kannur Food Point,Tavarekere,Gobi Manchurian,125,10K+ ratings
121603,Kannur Food Point,Tavarekere,Grill Chicken,210,10K+ ratings
121603,Kannur Food Point,Tavarekere,Chicken Mandi Biryani (full),105,10K+ ratings
121603,Kannur Food Point,Tavarekere,Chicken Fried Rice,210,10K+ ratings
121603,Kannur Food Point,Tavarekere,Mushroom Chilly [ 280 gms ],105,10K+ ratings
121603,Kannur Food Point,Tavarekere,Egg Fried Rice,220,10K+ ratings
121603,Kannur Food Point,Tavarekere,Veg Fried Rice,110,10K+ ratings
121603,Kannur Food Point,Tavarekere,Mushroom Fried Rice,210,10K+ ratings
121603,Kannur Food Point,Tavarekere,Poth Fried Rice,105,10K+ ratings
121603,Kannur Food Point,Tavarekere,Chicken Fried Rice,240,10K+ ratings
121603,Kannur Food Point,Tavarekere,Gobi Fried Rice,120,10K+ ratings
121603,Kannur Food Point,Tavarekere,Egg Noodles,1370,10K+ ratings
121603,Kannur Food Point,Tavarekere,Veg Noodles,685,10K+ ratings
574263,Rahhams,Frazer Town,Mutton Biryani R (portion Size : 900 Grams Net ) (serves -1),699,1K+ ratings
574263,Rahhams,Frazer Town,Chicken Biryani R (portion Size : 900 Grams Net ) (serves -1),549,1K+ ratings
574263,Rahhams,Frazer Town,Mutton Biryani + Cool Drink[r]+2piece Chicken Kabab,749,1K+ ratings
574263,Rahhams,Frazer Town,Lamb Shank Biryani {portion Size:1000gms},899,1K+ ratings
574263,Rahhams,Frazer Town,Chicken Biryani (portion Size : 900 Grams Net ) (serves -1),549,1K+ ratings
574263,Rahhams,Frazer Town,Chicken Biryani(portion Size:1800gms Serves-2)+4pcs Kebab,1499,1K+ ratings
574263,Rahhams,Frazer Town,Mutton Biryani(portion Size:1800gms Serves-2)+4pcs Kebab,1599,1K+ ratings
574263,Rahhams,Frazer Town,Chicken Chops,499,1K+ ratings
574263,Rahhams,Frazer Town,Mutton Pepper Chops{r},849,1K+ ratings
574263,Rahhams,Frazer Town,Chicken Pepper Dry,699,1K+ ratings
574263,Rahhams,Frazer Town,Mutton Biryani R (portion Size : 900 Grams Net ) (serves -1),699,1K+ ratings
574263,Rahhams,Frazer Town,Chicken Biryani R (portion Size : 900 Grams Net ) (serves -1),549,1K+ ratings
574263,Rahhams,Frazer Town,Ghee Rice (portion Size: 800 Grams Serves 1),349,1K+ ratings
574263,Rahhams,Frazer Town,Jeera Rice {portion Size:800gms},349,1K+ ratings
574263,Rahhams,Frazer Town,Chicken Biryani + 3 Pcs Kebab,699,1K+ ratings
574263,Rahhams,Frazer Town,Chicken Biryani + Cool Drink+2 Pcs Chicken Kabab,749,1K+ ratings
574263,Rahhams,Frazer Town,Mutton Biryani + 3 Pcs Kebab,799,1K+ ratings
574263,Rahhams,Frazer Town,Mutton Biryani + Cool Drink[r]+2piece Chicken Kabab,749,1K+ ratings
574263,Rahhams,Frazer Town,Mutton Biryani (3pieces Of Mutton)+cool Drink200ml) {portion Size:1000gms},849,1K+ ratings
574263,Rahhams,Frazer Town,Lamb Shank Biryani {portion Size:1000gms},899,1K+ ratings
30531,Hotel Empire,Brigade Road,Bucket Chicken Biriyani,1260,10K+ ratings
30531,Hotel Empire,Brigade Road,Bucket Biriyani With Chicken Kabab,1575,10K+ ratings
30531,Hotel Empire,Brigade Road,Bucket Biriyani With Fiery Wings,1631,10K+ ratings
30531,Hotel Empire,Brigade Road,Bucket Biriyani With Kalmi Kabab,1670,10K+ ratings
30531,Hotel Empire,Brigade Road,Empire Special Chilly Kebab,125,10K+ ratings
30531,Hotel Empire,Brigade Road,Popcorn Chicken Kebab,137,10K+ ratings
30531,Hotel Empire,Brigade Road,Grilled Chicken,214,10K+ ratings
30531,Hotel Empire,Brigade Road,Empire Special Chicken Kebab,107,10K+ ratings
30531,Hotel Empire,Brigade Road,Lemon Rice,139,10K+ ratings
30531,Hotel Empire,Brigade Road,Butter Chicken Boneless,153,10K+ ratings
30531,Hotel Empire,Brigade Road,Chicken Tikka Masala,153,10K+ ratings
30531,Hotel Empire,Brigade Road,Chicken Varval,143,10K+ ratings
30531,Hotel Empire,Brigade Road,Kulcha,35,10K+ ratings
30531,Hotel Empire,Brigade Road,Coin Parotta,30,10K+ ratings
30531,Hotel Empire,Brigade Road,Ceylon Parotta,37,10K+ ratings
30531,Hotel Empire,Brigade Road,Dal Fry,71,10K+ ratings
30531,Hotel Empire,Brigade Road,Paneer Butter Masala,112,10K+ ratings
30531,Hotel Empire,Brigade Road,Chocolate Mousse,75,10K+ ratings
30531,Hotel Empire,Brigade Road,Hot Chocolate Fudge,145,10K+ ratings
30531,Hotel Empire,Brigade Road,Death By Chocolate,165,10K+ ratings
484182,California Burrito,Basavanagudi,Grilled Barbeque Chicken Rice Bowl (Regular),309,1K+ ratings
484182,California Burrito,Basavanagudi,Crispy Peri Peri Chicken Rice Bowl (Regular),309,1K+ ratings
484182,California Burrito,Basavanagudi,Barbeque Paneer Rice Bowl (Regular),309,1K+ ratings
484182,California Burrito,Basavanagudi,Crispy Mushroom Rice Bowl (Regular),299,1K+ ratings
484182,California Burrito,Basavanagudi,Peri Peri Potato Rice Bowl (Regular),269,1K+ ratings
484182,California Burrito,Basavanagudi,Grilled Barbeque Chicken Burrito (Regular),309,1K+ ratings
484182,California Burrito,Basavanagudi,Barbeque Paneer Burrito (Regular),309,1K+ ratings
484182,California Burrito,Basavanagudi,PRO Salad - Grilled Barbeque Chicken,299,1K+ ratings
484182,California Burrito,Basavanagudi,PRO Salad - Mexican Paneer,299,1K+ ratings
484182,California Burrito,Basavanagudi,PRO Bowl - Grilled Barbeque Chicken,299,1K+ ratings
484182,California Burrito,Basavanagudi,Barbeque Paneer Salad (Mini),249,1K+ ratings
484182,California Burrito,Basavanagudi,Crispy Mushroom Salad (Mini),245,1K+ ratings
484182,California Burrito,Basavanagudi,Peri Peri Potato Salad (Mini),215,1K+ ratings
484182,California Burrito,Basavanagudi,Mexican Spicy Paneer Salad (Mini),249,1K+ ratings
484182,California Burrito,Basavanagudi,Cheesy Paneer Tostada,209,1K+ ratings
484182,California Burrito,Basavanagudi,Cheesy Mushroom Tostada,199,1K+ ratings
484182,California Burrito,Basavanagudi,Cheesy Chicken Tostada,209,1K+ ratings
484182,California Burrito,Basavanagudi,Snachos,115,1K+ ratings
484182,California Burrito,Basavanagudi,Barbeque Paneer Taco,109,1K+ ratings
484182,California Burrito,Basavanagudi,Grilled Barbeque Chicken Taco,109,1K+ ratings
210945,Royal Restaurant,Shivajinagar,Mutton Biryani,280,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Ghee Rice,182,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Biryani Rice,105,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Chicken Manchurian,68,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Chicken 65,120,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Chilly Chicken,78,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Garlic Chicken,189,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Chicken Special,123,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Lemon Chicken,190,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Singapore Chicken,124,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Chicken 65,180,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Garlic Chicken,117,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Chicken Special,185,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Pepper Chicken Roll,120,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Chilli Chicken Roll,195,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Chicken Roll,127,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Chicken Manchurian Roll,290,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Chicken Al Faham,189,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Paneer Chilli,290,5K+ ratings
210945,Royal Restaurant,Shivajinagar,Hyderabadi Chicken,189,5K+ ratings
29063,Misu,St Marks Road,Steamed Wonton Chilli Dumpling Veg,445,1K+ ratings
29063,Misu,St Marks Road,Steamed Wonton Chilli Dumpling Chicken,475,1K+ ratings
29063,Misu,St Marks Road,Wonton Wasabi Mayo Chicken,475,1K+ ratings
29063,Misu,St Marks Road,Tom Yum Soup Veg,315,1K+ ratings
29063,Misu,St Marks Road,Tom Kha Soup Chicken,355,1K+ ratings
29063,Misu,St Marks Road,Tom Yum Soup Chicken,355,1K+ ratings
29063,Misu,St Marks Road,Tom Kha Soup Prawn,375,1K+ ratings
29063,Misu,St Marks Road,Tom Yum Soup Prawn,380,1K+ ratings
29063,Misu,St Marks Road,Som Tam Salad Veg,375,1K+ ratings
29063,Misu,St Marks Road,Green Mango Salad Veg,375,1K+ ratings
29063,Misu,St Marks Road,Green Mango Salad Prawn,435,1K+ ratings
29063,Misu,St Marks Road,Som Tam Salad Prawn,435,1K+ ratings
29063,Misu,St Marks Road,Wok Fried Rice Chicken,535,1K+ ratings
29063,Misu,St Marks Road,Wok Fried Rice Shrimp,565,1K+ ratings
29063,Misu,St Marks Road,Wok Fried Rice Chicken+shrimp,605,1K+ ratings
29063,Misu,St Marks Road,Shanghai Udon Noodles Veg,515,1K+ ratings
29063,Misu,St Marks Road,Spicy Chili Basil Veg Noodle,515,1K+ ratings
29063,Misu,St Marks Road,Shanghai Udon Noodles Chicken,535,1K+ ratings
29063,Misu,St Marks Road,Spicy Chili Basil Chicken,535,1K+ ratings
29063,Misu,St Marks Road,Shanghai Udon Noodles Shrimps,565,1K+ ratings
280474,Empire Juices and Desserts,Majestic,Matka Kulfi,107,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mango Malba,105,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mango Punch Cooler,75,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mango Falooda,169,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mango Mastani,121,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mango Spicy Mojito,99,50+ ratings
280474,Empire Juices and Desserts,Majestic,Chocolate Mousse,90,50+ ratings
280474,Empire Juices and Desserts,Majestic,Hot Chocolate Fudge,179,50+ ratings
280474,Empire Juices and Desserts,Majestic,Death By Chocolate,198,50+ ratings
280474,Empire Juices and Desserts,Majestic,Fruit Custard,125,50+ ratings
280474,Empire Juices and Desserts,Majestic,Red Velvet Pot,172,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mudpot,172,50+ ratings
280474,Empire Juices and Desserts,Majestic,Banoffee Sundae,185,50+ ratings
280474,Empire Juices and Desserts,Majestic,Arabian Dry Fruit Sundae,211,50+ ratings
280474,Empire Juices and Desserts,Majestic,Gudbud,172,50+ ratings
280474,Empire Juices and Desserts,Majestic,Fruit Salad With Ice Cream,145,50+ ratings
280474,Empire Juices and Desserts,Majestic,Kulfi Falooda,166,50+ ratings
280474,Empire Juices and Desserts,Majestic,Bombay Falooda,172,50+ ratings
280474,Empire Juices and Desserts,Majestic,Tender Coconut Falooda,224,50+ ratings
280474,Empire Juices and Desserts,Majestic,Empire Special Falooda,238,50+ ratings
196047,New Taj Darbar,Shivajinagar,Veg Fried Rice,80,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Egg Fried Rice,100,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Schezwan Chicken Fried Rice,130,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Curd Rice,50,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Biryani Rice (750ml),89,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Mutton Biryani (2 pcs),255,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Veg Biryani,90,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Egg Biryani,109,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Chicken Biryani ( 1pcs),169,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Paneer Roll,65,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Pepper Chicken Roll,80,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Gulab Jamun(2 Pcs),50,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Chicken Noodles,120,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Mutton Keema,150,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Chicken Kebab (oil Fry Boneless),200,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Hyderabadi Chicken,150,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Kadai Chicken,159,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Kolhapuri Chicken,150,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Gobi Manchurian,65,10K+ ratings
196047,New Taj Darbar,Shivajinagar,Paneer Chilli,100,10K+ ratings
5938,Burger King,Shivaji Nagar,Veg Whopper,179,10K+ ratings
5938,Burger King,Shivaji Nagar,Chicken Whopper,199,10K+ ratings
5938,Burger King,Shivaji Nagar,Crispy Veg Double Patty Burger,95,10K+ ratings
5938,Burger King,Shivaji Nagar,Hot 'N' Cheezy Burger,199,10K+ ratings
5938,Burger King,Shivaji Nagar,Paneer Royale Burger,199,10K+ ratings
5938,Burger King,Shivaji Nagar,Veg Makhani Burst + Whopper Jr Veg,229,10K+ ratings
5938,Burger King,Shivaji Nagar,Crispy Veg Double Patty + Crispy Veg Double Patty,190,10K+ ratings
5938,Burger King,Shivaji Nagar,Chicken Makhani Burst + Whopper Jr Chicken,269,10K+ ratings
5938,Burger King,Shivaji Nagar,BK Veggie Burger + BK Veggie Burger,238,10K+ ratings
5938,Burger King,Shivaji Nagar,2 Crispy Veg Double Patty + 1King Fries + 1Veggie strips,358,10K+ ratings
5938,Burger King,Shivaji Nagar,Cheezy Bite,270,10K+ ratings
5938,Burger King,Shivaji Nagar,Fire Me Up,270,10K+ ratings
5938,Burger King,Shivaji Nagar,1 Jr Veg Whopper +1 Chocolate Thick Shake,269,10K+ ratings
5938,Burger King,Shivaji Nagar,1 Jr Chicken Whopper+1 Chocolate Thick Shake,289,10K+ ratings
5938,Burger King,Shivaji Nagar,Crispy Veg Combo,219,10K+ ratings
5938,Burger King,Shivaji Nagar,Chicken Fries - 5 Pcs,79,10K+ ratings
5938,Burger King,Shivaji Nagar,King Fries,119,10K+ ratings
5938,Burger King,Shivaji Nagar,Chocolate Thick Shake,189,10K+ ratings
5938,Burger King,Shivaji Nagar,Choco Lava Cup,109,10K+ ratings
5938,Burger King,Shivaji Nagar,Boneless Wings Large,249,10K+ ratings
3369,Truffles,St Marks Road,Veg Baked Chocolate Cheese Cake,171.43,10K+ ratings
3369,Truffles,St Marks Road,Baked Strawberry Cheese Cake Veg,171.43,10K+ ratings
3369,Truffles,St Marks Road,Banoffee Pie,171.43,10K+ ratings
3369,Truffles,St Marks Road,Chocolate Lava Cake,85.72,10K+ ratings
3369,Truffles,St Marks Road,The Truffles Rooster,190.48,10K+ ratings
3369,Truffles,St Marks Road,All American Chicken Burger,247.62,10K+ ratings
3369,Truffles,St Marks Road,Tandoori Chicken Burger,176.2,10K+ ratings
3369,Truffles,St Marks Road,Crispy Cross Chicken Burger,200,10K+ ratings
3369,Truffles,St Marks Road,Chicken Peri Peri Burger,190.48,10K+ ratings
3369,Truffles,St Marks Road,Cheese Burger,157.15,10K+ ratings
3369,Truffles,St Marks Road,Cottage Cheese Burger,295.24,10K+ ratings
3369,Truffles,St Marks Road,Veg Burger,147.62,10K+ ratings
3369,Truffles,St Marks Road,All American Veg Burger,214.29,10K+ ratings
3369,Truffles,St Marks Road,Bbq Chicken Pizza [6 inch],190.48,10K+ ratings
3369,Truffles,St Marks Road,Chicken Tikka Pizza [6 inch],195.24,10K+ ratings
3369,Truffles,St Marks Road,Fries & Chicken Sausage Pizza [6 inch],180.96,10K+ ratings
3369,Truffles,St Marks Road,Lamb Meatball Pizza [6 inch],195.24,10K+ ratings
3369,Truffles,St Marks Road,Chicken Meatball Pizza [6 inch],195.24,10K+ ratings
3369,Truffles,St Marks Road,Margarita Pizza [6 inch],128.58,10K+ ratings
3369,Truffles,St Marks Road,Paneer Tikka Pizza [6 inch],161.91,10K+ ratings
252332,Al-Bek,Malleshwaram,Gulab Jamun [06pcs],120,5K+ ratings
252332,Al-Bek,Malleshwaram,Gulab Jamun [03pcs],60,5K+ ratings
252332,Al-Bek,Malleshwaram,Paneer Platter,1000,5K+ ratings
252332,Al-Bek,Malleshwaram,Deep Fry Platter,850,5K+ ratings
252332,Al-Bek,Malleshwaram,Chinese Platter,1050,5K+ ratings
252332,Al-Bek,Malleshwaram,Gravy Platter,1050,5K+ ratings
252332,Al-Bek,Malleshwaram,Tandoor Kebab Platter,1050,5K+ ratings
252332,Al-Bek,Malleshwaram,Baby Corn Chilli,200,5K+ ratings
252332,Al-Bek,Malleshwaram,Baby Corn Manchurian,200,5K+ ratings
252332,Al-Bek,Malleshwaram,Baby Corn Masala,200,5K+ ratings
252332,Al-Bek,Malleshwaram,Baby Corn Pepper Dry,200,5K+ ratings
252332,Al-Bek,Malleshwaram,Paneer Chilli,200,5K+ ratings
252332,Al-Bek,Malleshwaram,Paneer Manchurian,200,5K+ ratings
252332,Al-Bek,Malleshwaram,Paneer Masala,200,5K+ ratings
252332,Al-Bek,Malleshwaram,Paneer Pepper Dry,200,5K+ ratings
252332,Al-Bek,Malleshwaram,Paneer 65,200,5K+ ratings
252332,Al-Bek,Malleshwaram,Kalmi,280,5K+ ratings
252332,Al-Bek,Malleshwaram,Chicken Andhra Kabab,210,5K+ ratings
252332,Al-Bek,Malleshwaram,Chicken Barbecue,225,5K+ ratings
252332,Al-Bek,Malleshwaram,Chicken Brownie,480,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Schezwan Margherita - New,219,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Mexican Fiesta - New,319,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Cheezy Mushroom Magic - New,319,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Ultimate Tandoori Veggie - New,379,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Mazedar Makhni Paneer - New,379,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Awesome American Cheesy - New,379,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Dhabe Da Keema - New,319,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Sizzling Schezwan Chicken - New,319,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Awesome American Cheesy Chicken - New,379,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Nawabi Murg Makhni - New,409,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Margherita,169,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Veggie Feast,259,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Tandoori Paneer,319,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Country Feast,319,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Veggie Supreme,379,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Chicken Tikka,379,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Chicken Supreme,409,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Triple Chicken Feast,409,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Super Value Deal : 2 Medium Veg Pizzas starting at Rs 649 (Save Upto 41%).,649,5K+ ratings
10575,Pizza Hut,Shanti Nagar,Super Value Deal : 2 Medium Veg San Francisco Style Pizzas starting at Rs 649 (Save Upto 41%).,649,5K+ ratings
424609,Bikaner Sweets,Jayanagar,Vada Pav,25,100+ ratings
424609,Bikaner Sweets,Jayanagar,Jalebi (250 gms),75,100+ ratings
424609,Bikaner Sweets,Jayanagar,Vada Pav,25,100+ ratings
424609,Bikaner Sweets,Jayanagar,Samosa,25,100+ ratings
424609,Bikaner Sweets,Jayanagar,Rasmalai,35,100+ ratings
424609,Bikaner Sweets,Jayanagar,Jamun,25,100+ ratings
424609,Bikaner Sweets,Jayanagar,Milk Cake (250 gms),150,100+ ratings
424609,Bikaner Sweets,Jayanagar,Vada Pav,25,100+ ratings
424609,Bikaner Sweets,Jayanagar,Jalebi (250 gms),75,100+ ratings
424609,Bikaner Sweets,Jayanagar,Fafada With Chilly (200 Grms),100,100+ ratings
424609,Bikaner Sweets,Jayanagar,Vada Pav,25,100+ ratings
424609,Bikaner Sweets,Jayanagar,Samosa,25,100+ ratings
424609,Bikaner Sweets,Jayanagar,Kachori Dal,25,100+ ratings
424609,Bikaner Sweets,Jayanagar,Onion Kachori,30,100+ ratings
424609,Bikaner Sweets,Jayanagar,Samosa Pav,30,100+ ratings
424609,Bikaner Sweets,Jayanagar,Rabdi Cup,35,100+ ratings
424609,Bikaner Sweets,Jayanagar,Rasmalai,35,100+ ratings
424609,Bikaner Sweets,Jayanagar,Bangali Sweets (250 gms),150,100+ ratings
424609,Bikaner Sweets,Jayanagar,Jamun,25,100+ ratings
424609,Bikaner Sweets,Jayanagar,Rasgulla,25,100+ ratings
280474,Empire Juices and Desserts,Majestic,Matka Kulfi,107,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mango Malba,105,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mango Punch Cooler,75,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mango Falooda,169,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mango Mastani,121,50+ ratings
280474,Empire Juices and Desserts,Majestic,Mango Spicy Mojito,99,50+ ratings
